Iteration,Evaluation Loss,Evaluation Accuracy
81,2.2539305686950684,0.38256368041038513
82,2.2521119117736816,0.3835589289665222
83,2.250213146209717,0.38604697585105896
84,2.248321533203125,0.39122211933135986
85,2.245727777481079,0.39968153834342957
86,2.2428975105285645,0.4040605127811432
87,2.239985227584839,0.40983280539512634
88,2.2372777462005615,0.41600319743156433
89,2.234278678894043,0.4207802414894104
90,2.2313060760498047,0.42744824290275574
91,2.2275094985961914,0.43481290340423584
92,2.2231175899505615,0.44028663635253906
93,2.218740463256836,0.44735270738601685
94,2.214451789855957,0.45183122158050537
95,2.209862470626831,0.4573049247264862
96,2.204496383666992,0.4626791477203369
97,2.1989128589630127,0.46705812215805054
98,2.1927073001861572,0.47034236788749695
99,2.1865479946136475,0.4760151207447052
100,2.1801037788391113,0.47969746589660645
101,2.1732943058013916,0.4824840724468231
102,2.1659929752349854,0.4906449019908905
103,2.1584835052490234,0.4948248267173767
104,2.1503007411956787,0.5018908977508545
105,2.1407716274261475,0.5091560482978821
106,2.1302926540374756,0.5166202187538147
107,2.1200220584869385,0.5263733863830566
108,2.10781192779541,0.5368232727050781
109,2.0937061309814453,0.5449841022491455
110,2.0802416801452637,0.5518510937690735
111,2.066638708114624,0.5568272471427917
112,2.0520589351654053,0.5671775341033936
113,2.03765869140625,0.571457028388977
114,2.0222115516662598,0.5760350227355957
115,2.0054051876068115,0.5782245397567749
116,1.9881846904754639,0.5794187784194946
117,1.9692293405532837,0.5828025341033936
118,1.9527041912078857,0.5850915312767029
119,1.9356061220169067,0.5877786874771118
120,1.9175039529800415,0.5909633636474609
121,1.8975709676742554,0.5911624431610107
122,1.8742483854293823,0.5928543210029602
123,1.8505340814590454,0.596636176109314
124,1.8264520168304443,0.6036027073860168
125,1.803956389427185,0.6105692386627197
126,1.7803010940551758,0.6165406107902527
127,1.7594791650772095,0.6210191249847412
128,1.7393176555633545,0.6249004602432251
129,1.7195450067520142,0.6287818551063538
130,1.7009083032608032,0.6327627301216125
131,1.6829777956008911,0.6359474658966064
132,1.6606923341751099,0.637340784072876
133,1.6351509094238281,0.6433120965957642
134,1.6094701290130615,0.6464968323707581
135,1.5853683948516846,0.6504777073860168
136,1.5607118606567383,0.6549562215805054
137,1.5355865955352783,0.6594347357749939
138,1.5102485418319702,0.6663017272949219
139,1.486806869506836,0.6717754602432251
140,1.462551236152649,0.6746616363525391
141,1.4347916841506958,0.678244411945343
142,1.4102002382278442,0.6877985596656799
143,1.3876718282699585,0.6935708522796631
144,1.362771987915039,0.6984474658966064
145,1.339568018913269,0.6999402642250061
146,1.3162752389907837,0.7070063948631287
147,1.2946383953094482,0.7141719460487366
148,1.2739347219467163,0.7193471193313599
149,1.2524422407150269,0.7242237329483032
150,1.2281789779663086,0.7308917045593262
151,1.2046047449111938,0.737659215927124
152,1.1857041120529175,0.7377587556838989
153,1.1680573225021362,0.7375597357749939
154,1.148147463798523,0.7437300682067871
155,1.1291441917419434,0.75
156,1.115207314491272,0.7543789744377136
157,1.1016120910644531,0.7553741931915283
158,1.0891425609588623,0.7556727528572083
159,1.0731645822525024,0.756369411945343
160,1.0549590587615967,0.7610469460487366
161,1.0347732305526733,0.7678145170211792
162,1.0153727531433105,0.7755772471427917
163,0.9985768795013428,0.7799562215805054
164,0.9825758337974548,0.784136176109314
165,0.9631099104881287,0.7895103693008423
166,0.9444422721862793,0.7958797812461853
167,0.9301551580429077,0.7996616363525391
168,0.9186394810676575,0.8022491931915283
169,0.9066694974899292,0.8031449317932129
170,0.8952800035476685,0.8057324886322021
171,0.884968638420105,0.8101114630699158
172,0.872743546962738,0.812699019908905
173,0.8581786751747131,0.8154856562614441
174,0.8438253402709961,0.8189689517021179
175,0.8327555060386658,0.8193670511245728
176,0.8203863501548767,0.8215565085411072
177,0.8093705773353577,0.8225517272949219
178,0.7988244891166687,0.8231489062309265
179,0.7852850556373596,0.8246417045593262
180,0.7717775702476501,0.8258360028266907
181,0.760250985622406,0.8274283409118652
182,0.750842273235321,0.8292197585105896
183,0.7412202954292297,0.8308120965957642
184,0.7311455607414246,0.8326035141944885
185,0.7222521901130676,0.8335987329483032
186,0.7143791913986206,0.8360868096351624
187,0.7048604488372803,0.8372810482978821
188,0.6969225406646729,0.837579607963562
189,0.6890360713005066,0.8388733863830566
190,0.6807186007499695,0.8397691249847412
191,0.6713018417358398,0.8421576619148254
192,0.6619096994400024,0.8444466590881348
193,0.6511974930763245,0.8467356562614441
194,0.6427426934242249,0.8476313948631287
195,0.6366637945175171,0.8493232727050781
196,0.6324853301048279,0.8493232727050781
197,0.6264278888702393,0.8498208522796631
198,0.6194556951522827,0.850119411945343
199,0.6139250993728638,0.8503184914588928
200,0.6092984676361084,0.8506170511245728
201,0.6030213236808777,0.8520103693008423
202,0.5968903303146362,0.8543989062309265
203,0.5906140804290771,0.856090784072876
204,0.5826995968818665,0.8583797812461853
205,0.5763603448867798,0.8605692386627197
206,0.5715824961662292,0.8619625568389893
207,0.5670449137687683,0.8637539744377136
208,0.5620367527008057,0.8636544346809387
209,0.55655437707901,0.8652468323707581
210,0.5514265894889832,0.8659434914588928
211,0.5448094606399536,0.8668391704559326
212,0.5392209887504578,0.8674362897872925
213,0.5341681838035583,0.8687300682067871
214,0.5284293293952942,0.871715784072876
215,0.523209810256958,0.8732085824012756
216,0.5178669691085815,0.8741043210029602
217,0.5140930414199829,0.8743033409118652
218,0.5105378031730652,0.8745023608207703
219,0.5066561698913574,0.8749004602432251
220,0.5030850768089294,0.8764928579330444
221,0.5004041790962219,0.8764928579330444
222,0.4973176121711731,0.8771895170211792
223,0.49288469552993774,0.878582775592804
224,0.48880913853645325,0.8797770738601685
225,0.4851956069469452,0.8796775341033936
226,0.48129159212112427,0.8803741931915283
227,0.4765852391719818,0.881667971611023
228,0.472626656293869,0.8815684914588928
229,0.4679877460002899,0.8820660710334778
230,0.46308252215385437,0.8829618096351624
231,0.4585385024547577,0.8835589289665222
232,0.4542957544326782,0.8846536874771118
233,0.45158445835113525,0.8850517272949219
234,0.4489375352859497,0.8836584687232971
235,0.4462864398956299,0.8846536874771118
236,0.4436616897583008,0.8857483863830566
237,0.44026899337768555,0.8858479261398315
238,0.43668797612190247,0.8871417045593262
239,0.433289498090744,0.8878383636474609
240,0.43078821897506714,0.8885350227355957
241,0.428554892539978,0.8886345624923706
242,0.42582276463508606,0.8895302414894104
243,0.4228927791118622,0.8903264403343201
244,0.4200688302516937,0.890425980091095
245,0.41729244589805603,0.8911226391792297
246,0.4135494828224182,0.8917197585105896
247,0.409368097782135,0.8925158977508545
248,0.4059965908527374,0.893710196018219
249,0.40272200107574463,0.8947054147720337
250,0.39959973096847534,0.8955016136169434
251,0.3964880406856537,0.8952030539512634
252,0.3934705853462219,0.8963972926139832
253,0.3909645080566406,0.8966958522796631
254,0.3882821798324585,0.8977906107902527
255,0.38609281182289124,0.8979896306991577
256,0.3839915692806244,0.8989848494529724
257,0.38158437609672546,0.8993829488754272
258,0.37929561734199524,0.9001791477203369
259,0.3770100772380829,0.8997810482978821
260,0.37498903274536133,0.9002786874771118
261,0.3729681670665741,0.9003781676292419
262,0.3707521855831146,0.9003781676292419
263,0.3688949644565582,0.9006767272949219
264,0.3673722743988037,0.9008758068084717
265,0.36550968885421753,0.9012739062309265
266,0.36400479078292847,0.9015724658966064
267,0.3622918128967285,0.9021695852279663
268,0.36146435141563416,0.902965784072876
269,0.3599054515361786,0.9034633636474609
270,0.35829028487205505,0.9046576619148254
271,0.3561185896396637,0.9052547812461853
272,0.3535745441913605,0.9059514403343201
273,0.3511042892932892,0.9057523608207703
274,0.34844282269477844,0.9078423380851746
275,0.34618425369262695,0.9089370965957642
276,0.34386229515075684,0.909832775592804
277,0.3414948880672455,0.9105294346809387
278,0.3401830494403839,0.9099323153495789
279,0.3389679491519928,0.9094347357749939
280,0.33819350600242615,0.9097332954406738
281,0.33763787150382996,0.9103304147720337
282,0.33635130524635315,0.9103304147720337
283,0.3345767557621002,0.9114251732826233
284,0.3330078721046448,0.9122213125228882
285,0.33141422271728516,0.9131170511245728
286,0.3290129005908966,0.9138137102127075
287,0.32673731446266174,0.9138137102127075
288,0.3253127932548523,0.9138137102127075
289,0.32335183024406433,0.9147093892097473
290,0.32224205136299133,0.9151074886322021
291,0.32123711705207825,0.9151074886322021
292,0.3199393153190613,0.9150079488754272
293,0.3179547190666199,0.9156050682067871
294,0.3158551752567291,0.9160031676292419
295,0.3131236135959625,0.9166998267173767
296,0.3102656900882721,0.9170979261398315
297,0.3075692653656006,0.9183917045593262
298,0.30604860186576843,0.918789803981781
299,0.30537405610084534,0.9188893437385559
300,0.3052033483982086,0.918988823890686
301,0.3044486939907074,0.9191879034042358
302,0.30329591035842896,0.918789803981781
303,0.3018980622291565,0.9190883636474609
304,0.30046218633651733,0.9194864630699158
305,0.2990821301937103,0.9204816818237305
306,0.29756981134414673,0.9210788011550903
307,0.2966521680355072,0.9199841022491455
308,0.29590919613838196,0.9197850227355957
309,0.29535236954689026,0.9203821420669556
310,0.2947174906730652,0.9204816818237305
311,0.2936364710330963,0.9208797812461853
312,0.2920592129230499,0.9224721193313599
313,0.29064422845840454,0.9227706789970398
314,0.28867027163505554,0.9227706789970398
315,0.2869488298892975,0.9233678579330444
316,0.28509873151779175,0.9239649772644043
317,0.28431427478790283,0.9241639971733093
318,0.28380826115608215,0.9242635369300842
319,0.2834864854812622,0.9241639971733093
320,0.28279566764831543,0.9243630766868591
321,0.28148213028907776,0.9245620965957642
322,0.2807295620441437,0.9245620965957642
323,0.2798508405685425,0.9245620965957642
324,0.2789841890335083,0.9252587556838989
325,0.27827683091163635,0.9253582954406738
326,0.2773793339729309,0.9255573153495789
327,0.2766473591327667,0.9256568551063538
328,0.2762702405452728,0.9248606562614441
329,0.275865763425827,0.925159215927124
330,0.2753390967845917,0.925457775592804
331,0.2748883366584778,0.9253582954406738
332,0.2739905118942261,0.9253582954406738
333,0.27255553007125854,0.9258558750152588
334,0.27079910039901733,0.9262539744377136
335,0.2698351740837097,0.9267516136169434
336,0.2689596712589264,0.9266520738601685
337,0.2674412727355957,0.9268510937690735
338,0.26606330275535583,0.9273487329483032
339,0.2651726305484772,0.928045392036438
340,0.26414549350738525,0.9275477528572083
341,0.26254186034202576,0.9278463125228882
342,0.2613493502140045,0.9283439517021179
343,0.2604507803916931,0.928542971611023
344,0.25975707173347473,0.928542971611023
345,0.25927743315696716,0.9288415312767029
346,0.2589247524738312,0.9293391704559326
347,0.2591291666030884,0.9294387102127075
348,0.2592790126800537,0.9293391704559326
349,0.25891023874282837,0.9293391704559326
350,0.25823551416397095,0.9293391704559326
351,0.257315069437027,0.9297372698783875
352,0.2563847005367279,0.9297372698783875
353,0.2556205093860626,0.9295381903648376
354,0.2546699047088623,0.9298368096351624
355,0.25355038046836853,0.9302348494529724
356,0.2526492774486542,0.9304339289665222
357,0.25181764364242554,0.9303343892097473
358,0.25070637464523315,0.9307324886322021
359,0.2493046075105667,0.9309315085411072
360,0.24789786338806152,0.931130588054657
361,0.24638213217258453,0.9315286874771118
362,0.24514180421829224,0.9316281676292419
363,0.24428869783878326,0.9318272471427917
364,0.2436935007572174,0.9323248267173767
365,0.24354660511016846,0.9320262670516968
366,0.24343480169773102,0.9319267272949219
367,0.24293291568756104,0.9322253465652466
368,0.24222664535045624,0.9320262670516968
369,0.2413538098335266,0.9321258068084717
370,0.24083298444747925,0.9322253465652466
371,0.24037425220012665,0.9325239062309265
372,0.2397461235523224,0.9325239062309265
373,0.23926466703414917,0.9322253465652466
374,0.23883843421936035,0.9328224658966064
375,0.23819829523563385,0.9329219460487366
376,0.23754972219467163,0.9333200454711914
377,0.23658190667629242,0.9332205653190613
378,0.2357618659734726,0.9336186051368713
379,0.23522432148456573,0.9341162443161011
380,0.23433920741081238,0.9343152642250061
381,0.2335856705904007,0.9351114630699158
382,0.23292537033557892,0.9358081221580505
383,0.23218980431556702,0.9365047812461853
384,0.2313889116048813,0.9362062215805054
385,0.2305581122636795,0.9363057613372803
386,0.229780912399292,0.9360071420669556
387,0.22907789051532745,0.9357085824012756
388,0.22828620672225952,0.9359076619148254
389,0.22732578217983246,0.9362062215805054
390,0.22669775784015656,0.9369028806686401
391,0.22607271373271942,0.9370023608207703
392,0.22533150017261505,0.9365047812461853
393,0.22463010251522064,0.9371019005775452
394,0.2239403873682022,0.9367038011550903
395,0.22320590913295746,0.9368033409118652
396,0.2225484848022461,0.9370023608207703
397,0.22220668196678162,0.9372014403343201
398,0.22150622308254242,0.9370023608207703
399,0.2207256704568863,0.9372014403343201
400,0.22004036605358124,0.9371019005775452
401,0.21980637311935425,0.9371019005775452
402,0.21961970627307892,0.9374004602432251
403,0.21937862038612366,0.9375
404,0.21916745603084564,0.9375
405,0.21899151802062988,0.9375995397567749
406,0.21869446337223053,0.937699019908905
407,0.21835465729236603,0.9378980994224548
408,0.21795834600925446,0.9378980994224548
409,0.2175695151090622,0.9380971193313599
410,0.21715807914733887,0.9383956789970398
411,0.21687690913677216,0.9383956789970398
412,0.216871976852417,0.9383956789970398
413,0.21691082417964935,0.9380971193313599
414,0.2168448120355606,0.9380971193313599
415,0.21658113598823547,0.9378980994224548
416,0.2163192182779312,0.9380971193313599
417,0.21603505313396454,0.9383956789970398
418,0.21571221947669983,0.9384952187538147
419,0.21533627808094025,0.9387937784194946
420,0.21508252620697021,0.9385947585105896
421,0.21484343707561493,0.9385947585105896
422,0.21470916271209717,0.9384952187538147
423,0.21453800797462463,0.9385947585105896
424,0.2144055962562561,0.9383956789970398
425,0.21428121626377106,0.9384952187538147
426,0.21415849030017853,0.9385947585105896
427,0.2140047401189804,0.9387937784194946
428,0.21389122307300568,0.9392914175987244
429,0.21376045048236847,0.9388933181762695
430,0.21357962489128113,0.9387937784194946
431,0.21330246329307556,0.9388933181762695
432,0.21315371990203857,0.9389928579330444
433,0.21282678842544556,0.9392914175987244
434,0.2124522477388382,0.9394904375076294
435,0.212113156914711,0.9395899772644043
436,0.211625337600708,0.9401870965957642
437,0.21124756336212158,0.9402866363525391
438,0.21096423268318176,0.9400875568389893
439,0.21073351800441742,0.9397889971733093
440,0.21042494475841522,0.9395899772644043
441,0.21010902523994446,0.9397889971733093
442,0.20977547764778137,0.9401870965957642
443,0.20946098864078522,0.9402866363525391
444,0.20919445157051086,0.9402866363525391
445,0.20900048315525055,0.940585196018219
446,0.20875468850135803,0.9406847357749939
447,0.2082795351743698,0.940784215927124
448,0.2078554928302765,0.9408837556838989
449,0.20766021311283112,0.9409832954406738
450,0.20746003091335297,0.9412818551063538
451,0.2072102427482605,0.9412818551063538
452,0.20693571865558624,0.9416799545288086
453,0.2066459357738495,0.9418789744377136
454,0.20635469257831573,0.9416799545288086
455,0.20609714090824127,0.9418789744377136
456,0.20580191910266876,0.9419785141944885
457,0.2056194692850113,0.9422770738601685
458,0.2055261880159378,0.9420780539512634
459,0.20541143417358398,0.9425756335258484
460,0.20532095432281494,0.9427746534347534
461,0.20525303483009338,0.9424760937690735
462,0.20520631968975067,0.9423766136169434
463,0.20505212247371674,0.9424760937690735
464,0.20471172034740448,0.9423766136169434
465,0.20427662134170532,0.9424760937690735
466,0.20393575727939606,0.9427746534347534
467,0.20366190373897552,0.9429737329483032
468,0.2034776359796524,0.9426751732826233
469,0.20330940186977386,0.9426751732826233
470,0.20309992134571075,0.9427746534347534
471,0.20286229252815247,0.9428741931915283
472,0.20269493758678436,0.9427746534347534
473,0.20254677534103394,0.9428741931915283
474,0.20247969031333923,0.9431727528572083
475,0.20241080224514008,0.9431727528572083
476,0.2023104429244995,0.9433718323707581
477,0.20211778581142426,0.9430732727050781
478,0.20190146565437317,0.9430732727050781
479,0.20171287655830383,0.9432722926139832
480,0.20162656903266907,0.9434713125228882
481,0.20160290598869324,0.9434713125228882
482,0.20142413675785065,0.9432722926139832
483,0.20118039846420288,0.9431727528572083
484,0.20097891986370087,0.9432722926139832
485,0.20083115994930267,0.9432722926139832
486,0.20063942670822144,0.9437699317932129
487,0.20035113394260406,0.943670392036438
488,0.20002813637256622,0.9437699317932129
489,0.19972673058509827,0.9439689517021179
490,0.19949615001678467,0.9439689517021179
491,0.1993119865655899,0.943869411945343
492,0.19923077523708344,0.9440684914588928
493,0.19924207031726837,0.9442675113677979
494,0.1990869641304016,0.9439689517021179
495,0.1988295465707779,0.944167971611023
496,0.1986292004585266,0.944167971611023
497,0.19851575791835785,0.9442675113677979
498,0.19841782748699188,0.9439689517021179
499,0.19836251437664032,0.9439689517021179
500,0.1983301192522049,0.9440684914588928
501,0.1982211172580719,0.9440684914588928
502,0.1980111449956894,0.9439689517021179
503,0.19772657752037048,0.9439689517021179
504,0.1973864883184433,0.9439689517021179
505,0.19700397551059723,0.9445660710334778
506,0.19661188125610352,0.9444665312767029
507,0.1963246762752533,0.9445660710334778
508,0.1960696280002594,0.9446656107902527
509,0.19578488171100616,0.9448646306991577
510,0.19557036459445953,0.9447651505470276
511,0.19525031745433807,0.9448646306991577
512,0.19499602913856506,0.9447651505470276
513,0.19475027918815613,0.9450637102127075
514,0.1944553405046463,0.9451631903648376
515,0.1941673904657364,0.9454618096351624
516,0.19392576813697815,0.9456608295440674
517,0.19366899132728577,0.9458598494529724
518,0.19346563518047333,0.9458598494529724
519,0.19334332644939423,0.9457603693008423
520,0.19318781793117523,0.9460589289665222
521,0.19320271909236908,0.9461584687232971
522,0.19324563443660736,0.9457603693008423
523,0.19317616522312164,0.9457603693008423
524,0.19295570254325867,0.9457603693008423
525,0.19260643422603607,0.9457603693008423
526,0.19226305186748505,0.9455612897872925
527,0.19193896651268005,0.9457603693008423
528,0.19169490039348602,0.9460589289665222
529,0.19142892956733704,0.9462579488754272
530,0.19110774993896484,0.9465565085411072
531,0.19088385999202728,0.946457028388977
532,0.19072312116622925,0.9465565085411072
533,0.19060733914375305,0.946457028388977
534,0.19050967693328857,0.946457028388977
535,0.19038644433021545,0.946457028388977
536,0.19023296236991882,0.946457028388977
537,0.19004468619823456,0.9462579488754272
538,0.18982797861099243,0.9463574886322021
539,0.1896021068096161,0.946457028388977
540,0.18939320743083954,0.9465565085411072
541,0.18911081552505493,0.9468550682067871
542,0.1890133172273636,0.946954607963562
543,0.18890400230884552,0.9466560482978821
544,0.18889956176280975,0.9465565085411072
545,0.18878768384456635,0.946954607963562
546,0.18857185542583466,0.9472531676292419
547,0.18834616243839264,0.9473527073860168
548,0.1881422996520996,0.9471536874771118
549,0.18794673681259155,0.9470541477203369
550,0.18781138956546783,0.946954607963562
551,0.1876658797264099,0.9468550682067871
552,0.1874167025089264,0.9471536874771118
553,0.18728944659233093,0.9470541477203369
554,0.18707071244716644,0.9468550682067871
555,0.18670859932899475,0.9471536874771118
556,0.18647250533103943,0.9472531676292419
557,0.18632517755031586,0.9477508068084717
558,0.18616901338100433,0.9476512670516968
559,0.18602070212364197,0.9476512670516968
560,0.18591539561748505,0.9473527073860168
561,0.1858062595129013,0.9474522471427917
562,0.18571895360946655,0.9474522471427917
563,0.18551021814346313,0.9473527073860168
564,0.1852785050868988,0.9475517272949219
565,0.18501627445220947,0.9473527073860168
566,0.1847851723432541,0.9475517272949219
567,0.18466459214687347,0.9479498267173767
568,0.1845816969871521,0.9479498267173767
569,0.18431641161441803,0.9476512670516968
570,0.1840531826019287,0.9476512670516968
571,0.18379734456539154,0.9478503465652466
572,0.18355214595794678,0.9478503465652466
573,0.18328553438186646,0.9480493664741516
574,0.18305334448814392,0.9479498267173767
575,0.18278086185455322,0.9481489062309265
576,0.18246345221996307,0.9482483863830566
577,0.18207667768001556,0.9489450454711914
578,0.1817476749420166,0.9489450454711914
579,0.18144427239894867,0.9488455653190613
580,0.18117475509643555,0.9488455653190613
581,0.18096685409545898,0.9489450454711914
582,0.18081139028072357,0.9488455653190613
583,0.1807716339826584,0.9488455653190613
584,0.18086442351341248,0.9489450454711914
585,0.18079078197479248,0.9489450454711914
586,0.180486798286438,0.9488455653190613
587,0.18033887445926666,0.9488455653190613
588,0.1801479011774063,0.9488455653190613
589,0.18006525933742523,0.9488455653190613
590,0.18002989888191223,0.9488455653190613
591,0.17990724742412567,0.9488455653190613
592,0.1798105090856552,0.9490445852279663
593,0.17965824902057648,0.9494426846504211
594,0.1794756054878235,0.9491441249847412
595,0.17924031615257263,0.9493431448936462
596,0.17905116081237793,0.9492436051368713
597,0.17885778844356537,0.9494426846504211
598,0.17865407466888428,0.9493431448936462
599,0.17844714224338531,0.9494426846504211
600,0.17819900810718536,0.9496417045593262
601,0.17802514135837555,0.9493431448936462
602,0.17786026000976562,0.9491441249847412
603,0.17762456834316254,0.9493431448936462
604,0.1774023473262787,0.9494426846504211
605,0.17718026041984558,0.9493431448936462
606,0.17689070105552673,0.9497412443161011
607,0.1765996217727661,0.9496417045593262
608,0.17632457613945007,0.9499402642250061
609,0.17614567279815674,0.950039803981781
610,0.17606517672538757,0.9496417045593262
611,0.17591285705566406,0.9497412443161011
612,0.17582234740257263,0.9499402642250061
613,0.17585863173007965,0.950039803981781
614,0.17593790590763092,0.950039803981781
615,0.17600145936012268,0.9496417045593262
616,0.17596931755542755,0.949840784072876
617,0.1758582442998886,0.9499402642250061
618,0.17568263411521912,0.949542224407196
619,0.1754828840494156,0.9497412443161011
620,0.17524616420269012,0.9496417045593262
621,0.1749950647354126,0.9497412443161011
622,0.17476315796375275,0.9497412443161011
623,0.17456065118312836,0.9497412443161011
624,0.1743646264076233,0.949840784072876
625,0.17422108352184296,0.9503383636474609
626,0.1741081029176712,0.950238823890686
627,0.17403468489646912,0.9504379034042358
628,0.17400576174259186,0.9505374431610107
629,0.1740032583475113,0.9505374431610107
630,0.173931285738945,0.950238823890686
631,0.17383348941802979,0.9503383636474609
632,0.17376554012298584,0.950238823890686
633,0.17360246181488037,0.950238823890686
634,0.17339743673801422,0.950039803981781
635,0.17320188879966736,0.9504379034042358
636,0.17301476001739502,0.9509354829788208
637,0.17277252674102783,0.9507364630699158
638,0.17259883880615234,0.9506369233131409
639,0.17252451181411743,0.9508360028266907
640,0.17245914041996002,0.9509354829788208
641,0.17241711914539337,0.9509354829788208
642,0.17236290872097015,0.9508360028266907
643,0.1721852421760559,0.9508360028266907
644,0.17193442583084106,0.9511345624923706
645,0.17173448204994202,0.9512341022491455
646,0.17164456844329834,0.9515326619148254
647,0.17154604196548462,0.9514331221580505
648,0.1714385747909546,0.9512341022491455
649,0.17136338353157043,0.9515326619148254
650,0.17127299308776855,0.9513335824012756
651,0.1712200790643692,0.9514331221580505
652,0.17123721539974213,0.9512341022491455
653,0.17112407088279724,0.9515326619148254
654,0.170896977186203,0.9516321420669556
655,0.17057666182518005,0.9515326619148254
656,0.17026087641716003,0.9519307613372803
657,0.17008182406425476,0.9519307613372803
658,0.17003509402275085,0.9519307613372803
659,0.1699577420949936,0.9521297812461853
660,0.16980424523353577,0.9519307613372803
661,0.1694832146167755,0.9519307613372803
662,0.16926202178001404,0.9520302414894104
663,0.16908469796180725,0.9521297812461853
664,0.16890832781791687,0.9521297812461853
665,0.16880972683429718,0.9521297812461853
666,0.16876259446144104,0.9523288011550903
667,0.16876555979251862,0.9522293210029602
668,0.16871574521064758,0.9519307613372803
669,0.16857247054576874,0.9521297812461853
670,0.16842320561408997,0.9522293210029602
671,0.16832400858402252,0.9523288011550903
672,0.16819694638252258,0.9524283409118652
673,0.16797390580177307,0.9525278806686401
674,0.16772069036960602,0.9527269005775452
675,0.1675129532814026,0.9527269005775452
676,0.16738754510879517,0.9526273608207703
677,0.16719388961791992,0.9528264403343201
678,0.1670420616865158,0.9527269005775452
679,0.16692815721035004,0.9528264403343201
680,0.16687744855880737,0.9528264403343201
681,0.16692419350147247,0.952925980091095
682,0.1669365018606186,0.952925980091095
683,0.16693539917469025,0.952925980091095
684,0.16684521734714508,0.9528264403343201
685,0.16674241423606873,0.953125
686,0.16652452945709229,0.953324019908905
687,0.16628001630306244,0.953324019908905
688,0.1660986840724945,0.9528264403343201
689,0.1659274846315384,0.9528264403343201
690,0.16569001972675323,0.952925980091095
691,0.16546489298343658,0.9526273608207703
692,0.16533830761909485,0.9526273608207703
693,0.165189728140831,0.9526273608207703
694,0.16495749354362488,0.9527269005775452
695,0.16471530497074127,0.9530254602432251
696,0.16447725892066956,0.952925980091095
697,0.16424961388111115,0.953125
698,0.16403549909591675,0.9535230994224548
699,0.16391372680664062,0.9535230994224548
700,0.16382569074630737,0.9535230994224548
701,0.16378618776798248,0.953324019908905
702,0.16377532482147217,0.9534235596656799
703,0.16372059285640717,0.953324019908905
704,0.16365699470043182,0.9535230994224548
705,0.1635970026254654,0.9534235596656799
